recording_id,source_file,label,window_start_packet,window_end_packet,window_start_s,window_end_s,lumos_total_log,lumos_clear_log,lumos_nir_clear_ratio,lumos_clear_std_ratio,lumos_visible_std_ratio,lumos_blue_red_ratio,lumos_green_red_ratio,lumos_dark_fraction,lumos_saturation_fraction,lumos_f1_clear_ratio,lumos_f2_clear_ratio,lumos_f3_clear_ratio,lumos_f4_clear_ratio,lumos_f5_clear_ratio,lumos_f6_clear_ratio,lumos_f7_clear_ratio,lumos_f8_clear_ratio,flicker_sensor_off_fraction,flicker_none_fraction,flicker_100hz_fraction,flicker_detected_fraction,audio_rms,audio_log_energy,audio_abs_mean,audio_std,audio_peak,audio_crest_factor,audio_silence_fraction,audio_zero_crossing_rate,audio_low_high_ratio,audio_spectral_centroid_hz,audio_low_band_log,audio_low_band_ratio,audio_mid_band_log,audio_mid_band_ratio,audio_high_band_log,audio_high_band_ratio,audio_very_high_band_log,audio_very_high_band_ratio
Drawer_dataset,Drawer_dataset.npz,COVERED_DARK,261,270,99.539,102.971,4.4121246337890625,3.336164896313446,0.2459016372352364,0.011591915034949623,0.3314124665155264,0.04530744627118111,0.029126213863492012,0.0,0.0,0.0,0.05737705103332264,0.004098360748834974,0.0,0.03688524646469826,0.39344264068228557,0.7745901757586635,0.4918032744704728,0.0,1.0,0.0,0.0,0.008934463374316692,7.982145325513557e-05,0.007114041596651077,0.008934402838349342,0.032135009765625,3.596743581776322,0.42352234240139847,0.008558369903672815,5354.288216696673,383.3971431201745,5.982726158249281,0.9995018576414679,0.11622952610817389,0.0003114692066180919,0.048183053723842795,0.00012474250052065753,0.02421152253364099,6.193062612275374e-05
Drawer_dataset,Drawer_dataset.npz,COVERED_DARK,270,279,102.971,106.404,4.536177158355713,3.4622576517150296,0.21582732995233142,0.33346703973489505,0.30264614087866887,0.03216374292969704,0.12280701100826263,0.0,0.0,0.0,0.03956834433916656,0.007194244556869835,0.0,0.1510791294229146,0.3453237464483391,0.917266194749637,0.31294964618363064,0.0,1.0,0.0,0.0,0.008805707097053528,7.753747922834009e-05,0.0069967214949429035,0.008805706165730953,0.035400390625,4.020159884178574,0.43688772351505883,0.008540160606005426,5784.503709142466,364.3586283978281,6.064669773777857,0.9994158502958104,0.16274761726957587,0.0004113750115674439,0.04787987751750249,0.00011415511634166247,0.024872895371683374,5.861955300478044e-05
Drawer_dataset,Drawer_dataset.npz,COVERED_DARK,279,288,106.404,109.836,4.539742469787598,3.3401096596453304,0.11020408502396765,0.015272070542103167,0.33097044388898805,0.19362743198871613,0.022058822214603424,0.0,0.0,0.2693877692307435,0.053061225149514,0.012244898700922813,0.0,0.03673469500798922,0.25714286505592454,1.3102041686621957,0.3551020634215408,0.0,1.0,0.0,0.0,0.010941147804260254,0.00011970154446316883,0.007802790496498346,0.010941114276647568,0.068450927734375,6.256278262225746,0.42390473068939144,0.00863120709434237,10579.119098597632,329.90663888500325,6.467971947594612,0.9989425099418431,0.4824727384661851,0.0009630641895522233,0.036237519188486826,5.731413953091221e-05,0.02361362192125525,3.711171354235888e-05
Drawer_dataset,Drawer_dataset.npz,COVERED_DARK,288,297,109.836,113.268,4.53736686706543,3.5679664776154296,0.30000000545036726,0.3966824110384385,0.32152625199818546,0.0471014529466629,0.27173912525177,0.0,0.0,0.0032258066334908417,0.03870968046711886,0.0032258066334908417,0.0,0.24193548648014648,0.20645162454341387,0.716129048841176,0.17419355691066232,0.0,1.0,0.0,0.0,0.008297338150441647,6.884344475110993e-05,0.006749460473656654,0.008297336287796497,0.025482177734375,3.071123119381058,0.43198951163552934,0.00777537010397509,4923.53856092953,386.2431346392788,5.870722648630724,0.9993941889462138,0.13320843835638066,0.0004028281428966342,0.04596027966109912,0.00013296649065178216,0.024464443318555615,7.001639196678047e-05
Drawer_dataset,Drawer_dataset.npz,COVERED_DARK,297,306,113.268,116.701,4.45692777633667,3.3401096596453304,0.11020408502396765,0.015272070542103167,0.2927969151744808,0.12266666442155838,0.023999998345971107,0.0,0.0,0.13469388461537174,0.053061225149514,0.008163265618152005,0.0,0.03673469500798922,0.25714286505592454,1.3102041686621957,0.2204081700479353,0.0,1.0,0.0,0.0,0.008116791024804115,6.588012183783576e-05,0.006527203135192394,0.008116786368191242,0.026702880859375,3.289828194355599,0.4506172839506173,0.009395997596372708,5193.343580240972,382.36109593921117,5.852587948096997,0.999508581316412,0.09878590833768296,0.00029895913110470674,0.04297541579905716,0.00012643713997945844,0.022670954290663577,6.602238371069436e-05
Drawer_dataset,Drawer_dataset.npz,COVERED_DARK,306,315,116.701,120.133,4.493617534637451,3.332204510175204,0.2469135742685856,0.0,0.3066572021379966,0.047101445496082306,0.27173909544944763,0.0,0.0,0.0,0.05349794138587081,0.0,0.0,0.30864196342057315,0.5308641855604909,0.7777777774897119,0.35802470299917993,0.0,1.0,0.0,0.0,0.008194166235625744,6.71421003062278e-05,0.006327073555439711,0.008194105699658394,0.029052734375,3.5455344795597266,0.4990713427291598,0.009268532512700985,6076.079076320241,391.1310834892866,5.84412063008489,0.9995956748393297,0.07934372137681055,0.00023981188454068767,0.03346824122613328,9.884066262629649e-05,0.02236167497802845,6.567258446214527e-05
Drawer_dataset,Drawer_dataset.npz,COVERED_DARK,315,324,120.133,123.566,4.6151204109191895,3.3401096596453304,0.11020408502396765,0.015272070542103167,0.22312321358267329,0.11274509131908417,0.10294117033481598,0.0,0.0,0.13469388461537174,0.053061225149514,0.012244898700922813,0.0,0.17142857086512717,0.5265306167702004,1.0408163819149847,0.6244898151358167,0.0,1.0,0.0,0.0,0.0083497678861022,6.971619586693123e-05,0.006658255588263273,0.008349764160811901,0.0377197265625,4.51745268880537,0.4424778761061947,0.008412695522333704,5688.000639508217,389.6275885427507,5.880513275971237,0.9995807545927362,0.08339213245857106,0.00024351041390288357,0.039010604474024324,0.00011138828486706762,0.022720860740290876,6.434668049381185e-05
Drawer_dataset,Drawer_dataset.npz,COVERED_DARK,324,333,123.566,126.998,4.611814498901367,3.4552645828550768,0.5760869475452979,0.33818150256742324,0.44469854283521804,0.1315789520740509,0.03216374292969704,0.0,0.0,0.12681159506294046,0.036231886524988426,0.0036231885067266106,0.007246377013453221,0.03260869631758578,0.22826087422310043,0.8043478217683984,0.43478260720178497,0.0,1.0,0.0,0.0,0.009491460397839546,9.008375491248444e-05,0.007413294166326523,0.009491439908742905,0.03521728515625,3.710414053892659,0.4176954732510288,0.008339858331664148,6638.574907041979,352.64170308924713,6.117025194121059,0.999599436600508,0.10721067437970723,0.00024998899901909654,0.043747912737608655,9.878388502357554e-05,0.02317467321982772,5.179049335943901e-05
Drawer_dataset,Drawer_dataset.npz,COVERED_DARK,333,342,126.998,130.43,4.5349860191345215,3.332204510175204,0.2469135742685856,0.0,0.2684724411052449,0.03801169618964195,0.12280701100826263,0.0,0.0,0.0,0.05349794138587081,0.004115226366585227,0.0,0.17283950022194638,0.5308641855604909,0.7777777774897119,0.6296296293964334,0.0,1.0,0.0,0.0,0.009806283749639988,9.615858289180323e-05,0.007850228808820248,0.009806277230381966,0.036773681640625,3.7500081661305575,0.38093157070541533,0.008376276926998926,5985.941256991588,349.4660663414825,6.159838129034964,0.9994521497383407,0.1655225533512518,0.0003808836799888539,0.050713279964427434,0.00011007209778923977,0.026533758473155183,5.689446272204751e-05
Drawer_dataset,Drawer_dataset.npz,COVERED_DARK,342,351,130.43,133.863,4.610710620880127,3.4587672601598376,0.09747292147136484,0.33583710006551926,0.2856578370812443,0.2280701845884323,0.21929824352264404,0.0,0.0,0.23826714653874861,0.043321299722793014,0.0036101082295405445,0.0,0.27075810486963325,0.3465703977823441,0.8014440003295727,0.43321297398857467,0.0,1.0,0.0,0.0,0.018717491999268532,0.0003502831677906215,0.015090438537299633,0.018717467784881592,0.0599365234375,3.202164660639132,0.20452310717797442,0.006810277327603475,21976.933851367525,221.9559741629686,7.483375409548103,0.9998251406117961,0.2069752332701805,0.0001293650918940782,0.052227251676415946,3.016249325178687e-05,0.026888191349643036,1.5331797432383258e-05
Drawer_dataset,Drawer_dataset.npz,COVERED_DARK,351,360,133.863,137.295,4.53736686706543,3.3401096596453304,0.2448979608811056,0.01527207163688239,0.26847245739190256,0.32098767161369324,0.3086419701576233,0.0,0.0,0.13469388461537174,0.18367347503994608,0.008163265618152005,0.0,0.3061224467222651,0.5265306167702004,0.7714285951677736,0.2204081700479353,0.0,1.0,0.0,0.0,0.014863601885735989,0.00022090226411819458,0.01157989539206028,0.01486344262957573,0.052825927734375,3.554043804458452,0.2706944899668597,0.006682812243931751,16303.589246335183,266.6230588145909,6.989117056791382,0.9998204798258752,0.12055110978134154,0.00011819499813278884,0.04263448326293229,4.0182731604012136e-05,0.022658847157928298,2.1142435162679093e-05
Drawer_dataset,Drawer_dataset.npz,COVERED_DARK,360,369,137.295,140.727,4.497337341308594,3.3401096596453304,0.2448979608811056,0.015272070542103167,0.2997865421522241,0.035087719559669495,0.12280701100826263,0.0,0.0,0.0,0.048979594803691254,0.008163265618152005,0.0,0.17142857086512717,0.39183675842953003,0.9061224535084439,0.4897959217622112,0.0,1.0,0.0,0.0,0.01006597001105547,0.00010131861927220598,0.007989702746272087,0.010065938346087933,0.0343017578125,3.407691826809349,0.3859390363815143,0.008084928164320703,6716.683275933453,344.7449260864773,6.231451229193145,0.9995620658534818,0.13696566308262004,0.00028911634094217056,0.04917343618253671,9.92731936797721e-05,0.024843376069068755,4.9544592200109316e-05
Drawer_dataset,Drawer_dataset.npz,COVERED_DARK,369,378,140.727,144.16,4.574710845947266,3.3401096596453304,0.2448979608811056,0.015272070542103167,0.2205514905472213,0.15942028164863586,0.15217390656471252,0.0,0.0,0.13469388461537174,0.04489796007875161,0.008163265618152005,0.0,0.17142857086512717,0.7959183684844763,0.7714285951677736,0.3551020634215408,0.0,1.0,0.0,0.0,0.012598181143403053,0.00015870158676989377,0.01004959736019373,0.01259817648679018,0.047210693359375,3.7474184049109716,0.3016133143960086,0.007629695722635978,12621.285758014003,290.6189133478412,6.690087583911554,0.9997602359180631,0.12134744602226914,0.00016055184832625483,0.03900216868396672,4.949410477166417e-05,0.02360035152264306,2.971811639475196e-05
Drawer_dataset,Drawer_dataset.npz,COVERED_DARK,378,387,144.16,147.592,4.501043319702148,3.3401096596453304,0.11020408502396765,0.015272070542103167,0.2628810485330028,0.03676470369100571,0.10294117033481598,0.0,0.0,0.0,0.0612244902202764,0.008163265618152005,0.0,0.17142857086512717,0.25714286505592454,1.0408163819149847,0.6244898151358167,0.0,1.0,0.0,0.0,0.013767252676188946,0.0001895192835945636,0.010876212269067764,0.013767251744866371,0.05389404296875,3.9146520435004115,0.2945300265850905,0.007338346959957755,15846.908915938524,267.37542592952985,6.914760617085763,0.9998361551387182,0.0965598944075877,0.00010075141129404481,0.0394834707509378,4.002535502801794e-05,0.022945709132083807,2.3068085021327615e-05
Drawer_dataset,Drawer_dataset.npz,COVERED_DARK,387,396,147.592,151.025,4.53855562210083,3.3401096596453304,0.37959183673824354,0.015272070542103167,0.4070995330070366,0.25974029302597046,0.13636364042758942,0.0,0.0,0.2693877692307435,0.057142859874453646,0.008163265618152005,0.0,0.17142857086512717,0.25714286505592454,0.9061224535084439,0.3510204111801336,0.0,1.0,0.0,0.0,0.0124228335916996,0.00015431489737238735,0.00957220233976841,0.012422824278473854,0.049468994140625,3.982099088301974,0.3438945336683783,0.007738951508640312,11412.506753109983,305.4754010378205,6.706004666923805,0.9997698861836203,0.11007175290703412,0.0001425108113761594,0.04591701174744958,5.754842639944158e-05,0.024242902758589677,3.005456635652121e-05
Drawer_dataset,Drawer_dataset.npz,COVERED_DARK,396,405,151.025,154.457,4.5337934494018555,3.3401096596453304,0.11020408502396765,0.015272070542103167,0.3364799037610199,0.16727273166179657,0.3818182051181793,0.0,0.0,0.13469388461537174,0.053061225149514,0.008163265618152005,0.0,0.42857145343751923,0.5265306167702004,0.7714285951677736,0.3510204111801336,0.0,1.0,0.0,0.0,0.009399902075529099,8.835425978759304e-05,0.007688408251851797,0.009399836882948875,0.033721923828125,3.5874722611410035,0.3725736552678539,0.007484021341296866,7667.2933773780105,344.90212367543614,6.141774636804771,0.9996838396339925,0.08269025396233669,0.00018577747983728835,0.03751757612599848,8.23884129508336e-05,0.02202623472366065,4.7994451668695414e-05
Drawer_dataset,Drawer_dataset.npz,COVERED_DARK,405,414,154.457,157.889,4.493617534637451,3.336164896313446,0.37295080973127703,0.011591915034949623,0.31930703459866433,0.32098767161369324,0.03703703731298447,0.0,0.0,0.2704918132705393,0.049180330085285696,0.008196721497669947,0.0,0.03688524646469826,0.528688520935171,0.7745901757586635,0.22131147878818958,0.0,1.0,0.0,0.0,0.02472067065536976,0.0006109248497523367,0.013813148252665997,0.02472066879272461,0.20355224609375,8.234087440045261,0.31313958993408353,0.008048509568985925,34442.04380934206,223.98492957229269,8.04502426714191,0.9998607604052074,0.29535030134521206,0.00011020935588042864,0.06036362384670317,1.9958054733455813e-05,0.02789150112195869,9.072180971189522e-06
Drawer_dataset,Drawer_dataset.npz,COVERED_DARK,414,423,157.889,161.322,4.455638408660889,3.3440389902616023,0.10975609496785585,0.017246505428691737,0.2945859255520122,0.15309447050094604,0.1335504800081253,0.0,0.0,0.13821137497168628,0.052845526237564215,0.008130081169303888,0.0,0.16666665497551675,0.39024390484921734,0.8983739547612224,0.3495934799219431,0.0,1.0,0.0,0.0,0.010361310094594955,0.0001073509847628884,0.008364194072782993,0.010361291468143463,0.03411865234375,3.2928866237370853,0.35755125823955713,0.007046998197279531,7339.64247374495,331.34556590492514,6.296284722644891,0.9996268181122194,0.1207904431219738,0.00023698631398975876,0.04755831832055127,8.990668114084059e-05,0.02476793714773154,4.628887419137092e-05
Drawer_dataset,Drawer_dataset.npz,COVERED_DARK,423,432,161.322,164.754,4.605170249938965,3.332204510175204,0.24279834597036837,0.0,0.36510047168950654,0.23598822951316833,0.12094395607709885,0.0,0.0,0.271604944057889,0.05761316968408804,0.0,0.0,0.16872427192372913,0.5308641855604909,0.9094650123901215,0.48559669194073674,0.0,1.0,0.0,0.0,0.011424991302192211,0.00013052191934548318,0.009035506285727024,0.011424977332353592,0.046844482421875,4.1001730488106425,0.342037219126698,0.007902835187646812,8163.405504710466,321.93979958189345,6.468689435003647,0.9995800689832806,0.17525741940512995,0.0002974845612025986,0.051781609071221056,8.253610714506925e-05,0.02537395284592008,3.99103328416628e-05
Drawer_dataset,Drawer_dataset.npz,COVERED_DARK,432,441,164.754,168.186,4.453054428100586,3.3401096596453304,0.11020408502396765,0.01527207163688239,0.40565968934850166,0.1465798020362854,0.23778501152992249,0.0,0.0,0.0,0.18367347503994608,0.01632653123630401,0.0,0.2979591772723858,0.25714286505592454,0.7714285951677736,0.4816326523123319,0.0,1.0,0.0,0.0,0.00942256674170494,8.878082735463977e-05,0.007546903565526009,0.009422525763511658,0.031219482421875,3.3132638000914896,0.3998688954441167,0.007957463080648979,7567.225320209523,350.547964883061,6.096126295677841,0.9997009061395242,0.07140737877466515,0.00016698455173183374,0.03521254260059177,8.08539332304744e-05,0.02246553390492971,5.125535295361953e-05
Drawer_dataset,Drawer_dataset.npz,COVERED_DARK,441,450,168.186,171.619,4.5349860191345215,3.336164896313446,0.11065573939409479,0.011591915034949623,0.330865913371049,0.23893806338310242,0.12094395607709885,0.0,0.0,0.2704918132705393,0.0614754093088091,0.008196721497669947,0.0,0.16803278163328939,0.39344264068228557,1.0368852460958458,0.3524590139567807,0.0,1.0,0.0,0.0,0.008477195166051388,7.186026050476357e-05,0.006737854797393084,0.008477140218019485,0.02880859375,3.39835985866776,0.44803161076514075,0.008594788499007593,4593.520120663522,393.25144421401234,5.839711686273969,0.9993062980262978,0.15124548028761828,0.0004761550223870094,0.0480764365956008,0.00014362277848975586,0.02503394797578596,7.392414366398151e-05
Drawer_dataset,Drawer_dataset.npz,COVERED_DARK,450,459,171.619,175.051,4.567814350128174,3.332204510175204,0.24279834597036837,0.0,0.2232245613227429,0.16363637149333954,0.14909090101718903,0.0,0.0,0.1358024720289445,0.049382717502812444,0.0,0.0,0.16872427192372913,0.8024691119577444,0.9094650123901215,0.22222222213991769,0.0,1.0,0.0,0.0,0.009903114289045334,9.806685557123274e-05,0.007957440800964832,0.009903107769787312,0.036773681640625,3.7133414231005277,0.3787464947740267,0.007611486424968589,7483.889710624436,340.9764784343004,6.231340813197985,0.9996558556312833,0.10155223889300459,0.00021056999839529563,0.0429428099081109,8.644051425253535e-05,0.023643940398858032,4.713383636869278e-05
Drawer_dataset,Drawer_dataset.npz,COVERED_DARK,459,468,175.051,178.484,4.358132362365723,3.332204510175204,0.24279834597036837,0.0,0.306334948222811,0.04234527796506882,0.02931596152484417,0.0,0.0,0.0,0.05349794138587081,0.0,0.0,0.03703703702331961,0.2592592591632373,1.041152247290531,0.22222222213991769,0.0,1.0,0.0,0.0,0.015236848965287209,0.00023213462554849684,0.011393132619559765,0.015236814506351948,0.070465087890625,4.6246465922641535,0.2983903273972104,0.007447602745962088,14794.014267777502,271.09702400274796,7.04600440983637,0.9998111640896236,0.13027013712864835,0.00012125376897787652,0.05036002106841237,4.501143571703992e-05,0.02556967590034513,2.2570696966831422e-05
Drawer_dataset,Drawer_dataset.npz,COVERED_DARK,468,477,178.484,181.916,4.568967342376709,3.3401096596453304,0.6326530495527608,0.01527207163688239,0.4359041100937565,0.1465798020362854,0.02931596152484417,0.0,0.0,0.13469388461537174,0.048979594803691254,0.008163265618152005,0.0,0.03673469500798922,0.39183675842953003,0.9020408362999719,0.3510204111801336,0.0,1.0,0.0,0.0,0.01655246876180172,0.00027394670178182423,0.013218061998486519,0.016552453860640526,0.052490234375,3.1711404153033627,0.24507447467132817,0.006391463481253528,22867.65370486933,238.274077078036,7.236534671806142,0.9998866271901881,0.09230668690484345,6.964787676453145e-05,0.037021160907758296,2.7163784698532434e-05,0.02273358712587957,1.6561141146518592e-05
Drawer_dataset,Drawer_dataset.npz,COVERED_DARK,477,486,181.916,185.348,4.4517598152160645,3.3401096596453304,0.24081632615616594,0.01527207163688239,0.43265802711530293,0.16363637149333954,0.2654545307159424,0.0,0.0,0.13469388461537174,0.048979594803691254,0.012244898700922813,0.0,0.2979591772723858,0.25714286505592454,0.9020408362999719,0.2204081700479353,0.0,1.0,0.0,0.0,0.012927830219268799,0.00016711482021491975,0.010387850925326347,0.012927819043397903,0.04656982421875,3.602289588119925,0.28329509450453405,0.006773858732268696,10706.935711500266,284.54373409528273,6.7595733297555425,0.9996740102262357,0.182669301780498,0.0002326228163850918,0.05267105305549686,6.277352744681585e-05,0.02601653058183841,3.059341832549892e-05
Drawer_dataset,Drawer_dataset.npz,COVERED_DARK,486,495,185.348,188.781,4.604058265686035,3.4587672601598376,0.44404331925370893,0.33583710006551926,0.4076936458755484,0.18518517911434174,0.30041149258613586,0.0,0.0,0.12274367544699936,0.039711189798716136,0.0,0.0,0.2635378850214795,0.46570394781236296,0.682310450299554,0.19494584294272968,0.0,1.0,0.0,0.0,0.008797736838459969,7.739717693766579e-05,0.006957231089472771,0.008797704242169857,0.03802490234375,4.32211826981898,0.4341381696347281,0.008722253582679316,5855.925778684878,384.2510377285977,5.959817882110107,0.9994051759768618,0.15190665902564177,0.0004241584078667631,0.04173947256533047,0.0001102020726088765,0.023116200165116858,6.046351680730494e-05
Drawer_dataset,Drawer_dataset.npz,COVERED_DARK,495,504,188.781,192.213,4.529008865356445,3.332204510175204,0.11111111106995884,0.0,0.33074720571676086,0.13274337351322174,0.21533924341201782,0.0,0.0,0.1358024720289445,0.049382717502812444,0.008230452733170454,0.0,0.3004115068241387,0.39506174002249955,1.041152247290531,0.3539094570403272,0.0,1.0,0.0,0.0,0.009743298403918743,9.492736717220396e-05,0.007809854112565517,0.009743277914822102,0.03546142578125,3.6395672097362195,0.382734258348811,0.007611486424968589,8619.665402542476,343.00388017952815,6.190312447212528,0.9997357598991006,0.06973127940000676,0.0001482569724099211,0.03342789814314154,6.97823546198244e-05,0.022256131722779023,4.620075334116521e-05
Drawer_dataset,Drawer_dataset.npz,COVERED_DARK,504,513,192.213,195.645,4.362390518188477,3.332204510175204,0.24279834597036837,0.0,0.30006141124541125,0.04938271641731262,0.16872426867485046,0.0,0.0,0.0,0.049382717502812444,0.012345679375703111,0.0,0.16872427192372913,0.39506174002249955,0.7777777774897119,0.22222222213991769,0.0,1.0,0.0,0.0,0.009119241498410702,8.315710874740034e-05,0.007266605738550425,0.009119193069636822,0.034271240234375,3.7581198676610437,0.41401726209985795,0.009159276726696652,6970.385514336829,363.536663842402,6.042285435897934,0.9996687958183748,0.07591369465533156,0.0001877876096456974,0.03679070715742751,8.92297563418713e-05,0.022502964817024813,5.4186791827763e-05
Drawer_dataset,Drawer_dataset.npz,COVERED_DARK,513,522,195.645,199.078,4.487387180328369,3.4552645828550768,0.3297101378342223,0.33818150256742324,0.3289058732189863,0.04395604506134987,0.15018314123153687,0.0,0.0,0.0,0.04347826305253421,0.007246377013453221,0.0,0.14855072075831827,0.3478261044202737,0.6775362733525722,0.31159420234624713,0.0,1.0,0.0,0.0,0.008179726079106331,6.690567533951253e-05,0.006510592997074127,0.008179724216461182,0.03021240234375,3.693566889147214,0.4625987836410649,0.008175974652657647,4868.5381834571135,400.2266036796392,5.857763281016847,0.9994625412439703,0.10972349154440487,0.00033216868668846524,0.04620067836423154,0.0001354360902243398,0.024095344882970094,6.985395047417262e-05
Drawer_dataset,Drawer_dataset.npz,COVERED_DARK,522,531,199.078,202.51,4.670749664306641,3.558517624178866,0.19218240654225618,0.39000987237201384,0.37315475741154097,0.2565789520740509,0.24013155698776245,0.0,0.0,0.2149837206229992,0.039087949521884845,0.006514658108033519,0.0,0.23778500674586286,0.42019543551816885,0.710097703633565,0.2801302903454459,0.0,1.0,0.0,0.0,0.009343824349343777,8.730324043426663e-05,0.007534515578299761,0.009343824349343777,0.029052734375,3.1092946737695955,0.3952256090899159,0.008412695522333704,6377.976457770313,360.75246270280667,6.029834905772564,0.9996314572941211,0.0842115699893603,0.00021181094872415636,0.040175124271832105,9.882626112854916e-05,0.023735225388329992,5.790547191819556e-05
Drawer_dataset,Drawer_dataset.npz,COVERED_DARK,531,540,202.51,205.943,4.438722133636475,3.4552645828550768,0.21376811339348983,0.33818150256742324,0.32859703279920105,0.04494382068514824,0.2734082043170929,0.0,0.0,0.0,0.04347826305253421,0.010869565763133552,0.0,0.26449274519905075,0.22826087422310043,0.6666666871813262,0.3007246472730773,0.0,1.0,0.0,0.0,0.007389144506305456,5.4597963753622025e-05,0.0059497603215277195,0.007389036938548088,0.02435302734375,3.295779960071021,0.4840489457008631,0.008740462880346704,4173.934341427819,426.77457219888805,5.597886066810767,0.9994086696332891,0.09044697940956352,0.0003518899280458833,0.039100761763990195,0.00014822721177493845,0.02424145104463454,9.121318971735205e-05
Drawer_dataset,Drawer_dataset.npz,COVERED_DARK,540,549,205.943,209.375,4.598481178283691,3.332204510175204,0.24279834597036837,0.0,0.2840720739423759,0.1419939547777176,0.2205437868833542,0.0,0.0,0.1358024720289445,0.05761316968408804,0.012345679375703111,0.0,0.3004115068241387,0.5308641855604909,0.8765431860043835,0.48559669194073674,0.0,1.0,0.0,0.0,0.007121556904166937,5.071528721600771e-05,0.005803646054118872,0.007121546659618616,0.02337646484375,3.2824889744519674,0.4957026840016024,0.008358067629331537,3603.0147157332262,447.1102295672911,5.541043214465206,0.9993197012737478,0.09748448435130959,0.000402942184534685,0.044431533156661984,0.00017878949808885347,0.024738974025478266,9.856700427666723e-05
Drawer_dataset,Drawer_dataset.npz,COVERED_DARK,549,558,209.375,212.807,4.482374668121338,3.4517496541089705,0.0981818188306567,0.3291260480956749,0.301186218983034,0.0301204826682806,0.027108432725071907,0.0,0.0,0.0,0.03636363833790024,0.01818181916895012,0.0,0.03272727294355223,0.4690909017871955,0.8945454812645341,0.3127272678581303,0.0,1.0,0.0,0.0,0.007088454440236092,5.02449220221024e-05,0.005758187733590603,0.007088444661349058,0.025177001953125,3.5518273619619714,0.49774208820423177,0.008230602545659814,3495.763700681748,445.76748014430103,5.5408938497862,0.9993032234819809,0.09930809272117327,0.00041091531311946577,0.04686186082913273,0.00018882519946802933,0.02435613492507698,9.703596607436766e-05
Drawer_dataset,Drawer_dataset.npz,COVERED_DARK,558,567,212.807,216.24,4.557379722595215,3.6578473667269367,0.07941176290290962,0.4035311298753766,0.2976003627268785,0.04511278495192528,0.2744360864162445,0.0,0.0,0.0,0.03529411789758426,0.005882352851449879,0.0,0.21470586625853955,0.3794117476769061,0.5294117526860641,0.2529411651179374,0.0,1.0,0.0,0.0,0.007072428707033396,5.001799945603125e-05,0.005524495150893927,0.007072412874549627,0.039306640625,5.557720929544479,0.5406606212899232,0.009268532512700985,4136.844825887519,450.1680746057778,5.532116512536428,0.9969154071868521,0.541095894057227,0.0028436083312093174,0.03687928359576342,0.00014880863428901902,0.023003788163213645,9.217580803875314e-05
Drawer_dataset,Drawer_dataset.npz,COVERED_DARK,567,576,216.24,219.672,4.6314873695373535,3.558517624178866,0.19218240654225618,0.39000987237201384,0.3391501629382861,0.04868914186954498,0.6404494643211365,0.0,0.0,0.009771987380471211,0.03257329185069319,0.006514658108033519,0.11074918390499304,0.4462540801818751,0.31270359617507876,0.6938110646976882,0.17589576760637943,0.0,1.0,0.0,0.0,0.00615973025560379,3.7941554182907566e-05,0.00489824777469039,0.006159723270684481,0.018798828125,3.0518864992558523,0.5812301977493718,0.010506764754083435,3355.895305144716,475.5455418945928,5.295216964141854,0.9992260981505559,0.09032695908770039,0.0004761493847980451,0.03526359319263396,0.00018078833846796088,0.022955893025352416,0.00011696407580900964
Drawer_dataset,Drawer_dataset.npz,COVERED_DARK,576,585,219.672,223.104,4.4334588050842285,3.4517496541089705,0.3309090792242905,0.3291260480956749,0.31353341930249107,0.04511278495192528,0.1541353315114975,0.0,0.0,0.0,0.0436363652252013,0.003636363687487713,0.0,0.14909090314036916,0.22909091060486564,0.6545454588710446,0.3127272678581303,0.0,1.0,0.0,0.0,0.008342537097632885,6.959549500606954e-05,0.006020223256200552,0.008342474699020386,0.04705810546875,5.6407359668490535,0.5307913616664846,0.008922555857020596,4723.019376704599,432.90484994455306,5.870503406117268,0.9994549245145299,0.11146878075597981,0.0003334619296434194,0.047862429473498516,0.00013864124090354294,0.02547715132724969,7.297228664421026e-05
Drawer_dataset,Drawer_dataset.npz,COVERED_DARK,585,594,223.104,226.537,4.477336883544922,3.4552645828550768,0.3297101378342223,0.33818150256742324,0.33341616537906626,0.04135338217020035,0.1541353315114975,0.0,0.0,0.0,0.03985507284513156,0.007246377013453221,0.0,0.14855072075831827,0.3478261044202737,0.6521739263517156,0.31159420234624713,0.0,1.0,0.0,0.0,0.007284891791641712,5.3068237320985645e-05,0.005803097505122423,0.007284889928996563,0.027130126953125,3.724158228770165,0.5104883644706654,0.008376276926998926,4045.7111724611595,406.748080231198,5.542331143578403,0.9994663237280381,0.07038552058149614,0.0002866328521125541,0.03913576971650841,0.000156880437444977,0.022679062820935948,9.016294309741158e-05
Drawer_dataset,Drawer_dataset.npz,COVERED_DARK,594,603,226.537,229.969,4.598481178283691,3.5648267694562468,0.1909385121701772,0.39959450680823344,0.26414894864260335,0.14242425560951233,0.027272729203104973,0.0,0.0,0.10679612274378225,0.04530744580208245,0.00647249219543829,0.0,0.029126214662465098,0.41747573423635875,0.689320395160392,0.37864079061204625,0.0,1.0,0.0,0.0,0.00734154274687171,5.3896797908237204e-05,0.005715197417885065,0.007341514807194471,0.034942626953125,4.759569011884348,0.5239629993808952,0.009304951108035763,4546.2309298260425,410.97528110907894,5.559774313917141,0.9994929642457723,0.0717166268594671,0.00028718485362187274,0.033486312335944214,0.00013153296716678217,0.022607614367555755,8.83178948134346e-05
