F1,F2,F3,F4,F5,F6,F7,F8,CLEAR,NIR,SPECTRAL_FLAG,FLICKERING_TYPE
1107,405,220,819,1332,3024,1064,979,3109,204,0,1
108,1234,214,1041,1293,1909,1020,969,2795,169,1,1
108,1234,214,1041,1293,1909,1020,969,2795,169,0,1
108,1234,214,1041,1293,1909,1020,969,2795,169,0,1
46,1468,207,789,1305,1927,1024,974,2430,168,1,1
46,1468,207,789,1305,1927,1024,974,2430,168,0,1
46,1468,207,789,1305,1927,1024,974,2430,168,0,1
1112,402,211,799,1317,1941,1040,976,2615,183,1,1
1112,402,211,799,1317,1941,1040,976,2615,183,0,1
1112,402,211,799,1317,1941,1040,976,2615,183,0,1
49,399,213,800,1285,1898,1008,636,2784,167,1,1
49,399,213,800,1285,1898,1008,636,2784,167,0,1
49,399,213,800,1285,1898,1008,636,2784,167,0,1
1093,162,206,1013,1291,1905,1013,960,2465,169,1,1
1093,162,206,1013,1291,1905,1013,960,2465,169,0,1
1093,162,206,1013,1291,1905,1013,960,2465,169,0,1
49,1466,215,805,1315,1935,2096,971,2854,181,1,1
49,1466,215,805,1315,1935,2096,971,2854,181,0,1
49,1466,215,805,1315,1935,2096,971,2854,181,0,1
1101,399,212,797,1299,1915,1022,964,2725,176,1,1
1101,399,212,797,1299,1915,1022,964,2725,176,0,1
1101,399,212,797,1299,1915,1022,964,2725,176,0,1
50,400,218,809,1336,1959,1072,2032,3044,210,1,1
50,400,218,809,1336,1959,1072,2032,3044,210,0,1
50,400,218,809,1336,1959,1072,2032,3044,210,0,1
53,403,226,828,2418,1982,1084,985,3454,209,1,1
53,403,226,828,2418,1982,1084,985,3454,209,0,1
53,403,226,828,2418,1982,1084,985,3454,209,0,1
50,1482,218,816,1315,1938,1035,975,2954,177,1,1
50,1482,218,816,1315,1938,1035,975,2954,177,0,1
50,1482,218,816,1315,1938,1035,975,2954,177,0,1
49,1478,213,803,1303,1924,1024,2042,2712,175,1,1
49,1478,213,803,1303,1924,1024,2042,2712,175,0,1
49,1478,213,803,1303,1924,1024,2042,2712,175,0,1
1113,401,214,804,1316,1940,1044,2051,2748,183,1,1
1113,401,214,804,1316,1940,1044,2051,2748,183,0,1
1113,401,214,804,1316,1940,1044,2051,2748,183,0,1
1178,168,215,1044,1331,3044,1055,986,2744,185,1,1
1178,168,215,1044,1331,3044,1055,986,2744,185,0,1
1178,168,215,1044,1331,3044,1055,986,2744,185,0,1
50,409,220,822,1350,3075,1074,994,2931,196,1,1
50,409,220,822,1350,3075,1074,994,2931,196,0,1
50,409,220,822,1350,3075,1074,994,2931,196,0,1
50,1506,222,828,1344,1978,1063,994,2970,187,1,1
50,1506,222,828,1344,1978,1063,994,2970,187,0,1
50,1506,222,828,1344,1978,1063,994,2970,187,0,1
1132,410,217,817,2391,1938,1026,984,2746,162,1,1
1132,410,217,817,2391,1938,1026,984,2746,162,0,1
1132,410,217,817,2391,1938,1026,984,2746,162,0,1
46,1482,206,792,1315,1951,1034,987,2326,166,1,1
46,1482,206,792,1315,1951,1034,987,2326,166,0,1
46,1482,206,792,1315,1951,1034,987,2326,166,0,1
50,411,220,823,1366,3107,1081,1003,2826,197,1,1
50,411,220,823,1366,3107,1081,1003,2826,197,0,1
50,411,220,823,1366,3107,1081,1003,2826,197,0,1
52,415,228,841,1368,2009,1097,1004,3202,209,1,1
52,415,228,841,1368,2009,1097,1004,3202,209,0,1
52,415,228,841,1368,2009,1097,1004,3202,209,0,1
1136,414,229,843,1377,3110,1107,1005,3336,213,1,1
1136,414,229,843,1377,3110,1107,1005,3336,213,0,1
1136,414,229,843,1377,3110,1107,1005,3336,213,0,1
52,1510,228,842,1368,2006,1089,1002,3268,202,1,1
52,1510,228,842,1368,2006,1089,1002,3268,202,0,1
52,1510,228,842,1368,2006,1089,1002,3268,202,0,1
51,412,222,829,1349,1982,1069,2081,2987,191,1,1
51,412,222,829,1349,1982,1069,2081,2987,191,0,1
51,412,222,829,1349,1982,1069,2081,2987,191,0,1
1132,412,223,830,2450,2002,1088,999,3035,203,1,1
1132,412,223,830,2450,2002,1088,999,3035,203,0,1
1132,412,223,830,2450,2002,1088,999,3035,203,0,1
52,1496,225,832,1351,1983,1078,991,3173,203,1,1
52,1496,225,832,1351,1983,1078,991,3173,203,0,1
52,1496,225,832,1351,1983,1078,991,3173,203,0,1
1121,408,222,825,1339,1969,1064,987,3095,192,1,1
1121,408,222,825,1339,1969,1064,987,3095,192,0,1
1121,408,222,825,1339,1969,1064,987,3095,192,0,1
1117,406,217,814,1332,1957,2125,979,2870,194,1,1
1117,406,217,814,1332,1957,2125,979,2870,194,0,1
1117,406,217,814,1332,1957,2125,979,2870,194,0,1
51,402,222,820,1342,1968,1096,978,3262,224,1,1
51,402,222,820,1342,1968,1096,978,3262,224,0,1
51,402,222,820,1342,1968,1096,978,3262,224,0,1
54,396,228,824,1333,1951,1109,977,3656,239,1,1
54,396,228,824,1333,1951,1109,977,3656,239,0,1
54,396,228,824,1333,1951,1109,977,3656,239,0,1
55,383,229,810,1304,1909,1109,490,3833,248,1,1
