timestamp,F1,F2,F3,F4,F5,F6,F7,F8,CLEAR,NIR
00:00:21.395,28,36,55,86,96,109,132,108,465,141
00:00:21.514,28,36,55,86,96,108,132,108,466,141
00:00:21.634,28,36,55,86,96,108,132,108,471,142
00:00:21.754,28,36,55,86,95,109,132,108,471,142
00:00:21.874,28,35,55,85,95,108,132,108,472,143
00:00:21.994,28,36,55,86,95,109,132,108,475,143
00:00:22.113,28,36,56,86,95,109,132,108,477,144
00:00:22.232,28,36,56,86,95,109,132,108,476,144
00:00:22.351,28,36,56,86,95,109,132,108,476,144
00:00:22.470,28,36,56,86,95,109,132,108,480,144
00:00:22.590,28,36,56,86,95,109,132,109,480,144
00:00:22.710,28,36,56,86,95,109,132,109,485,145
00:00:22.830,29,36,56,86,95,109,132,109,485,145
00:00:22.950,28,36,55,86,95,109,132,109,483,145
00:00:23.069,28,36,56,86,95,109,132,109,483,145
00:00:23.188,28,36,56,86,95,109,132,109,485,145
00:00:23.307,28,36,56,86,95,109,132,109,485,145
00:00:23.426,28,36,56,86,95,109,132,109,485,145
00:00:23.546,28,36,56,86,95,109,132,109,486,145
00:00:23.666,28,36,56,86,95,109,132,109,488,145
00:00:23.786,28,36,56,85,95,110,132,109,491,146
00:00:23.906,29,36,56,85,95,110,132,109,492,146
00:00:24.025,28,36,56,85,95,110,132,109,491,146
00:00:24.144,28,36,56,85,95,110,132,109,491,146
00:00:24.263,29,36,56,86,95,110,132,109,492,146
00:00:24.382,29,36,56,86,95,110,132,109,496,147
00:00:24.502,29,36,56,86,95,110,132,109,494,147
00:00:24.622,28,36,56,86,95,110,132,109,495,147
00:00:24.742,29,36,56,85,95,110,132,109,494,147
00:00:24.862,29,36,56,85,95,110,132,109,494,147
00:00:24.981,29,36,56,85,95,110,132,109,494,147
00:00:25.100,28,36,56,86,95,110,132,109,493,147
00:00:25.219,29,36,55,85,95,110,132,109,495,147
00:00:25.338,29,36,56,85,95,110,132,109,495,147
00:00:25.458,29,36,56,85,95,110,132,109,495,147
00:00:25.578,29,36,56,85,95,110,132,109,495,147
00:00:25.698,28,35,56,85,95,110,132,109,494,147
00:00:25.818,29,36,56,85,95,110,132,109,495,147
00:00:25.937,29,35,56,85,95,110,132,109,496,147
00:00:26.056,28,35,56,85,95,110,132,109,494,146
00:00:26.175,28,35,56,85,95,110,132,109,497,147
00:00:26.294,29,36,56,85,95,110,132,109,500,148
00:00:26.414,29,36,56,85,95,110,132,109,500,148
00:00:26.534,29,36,56,85,95,110,132,109,501,148
00:00:26.654,29,36,55,85,95,111,132,110,504,149
00:00:26.774,29,36,56,85,95,111,132,110,505,149
00:00:26.893,28,35,56,85,95,110,132,109,497,147
00:00:27.012,28,35,56,84,95,109,131,108,498,147
00:00:27.131,28,35,56,84,94,108,130,108,498,147
00:00:27.250,27,34,53,82,93,103,127,104,472,140
00:00:27.370,26,33,51,79,92,100,124,102,440,132
00:00:27.490,24,32,49,75,92,100,124,102,413,127
00:00:27.610,23,31,47,71,88,93,117,98,388,123
00:00:27.730,23,31,47,70,88,91,115,97,393,125
