F1,F2,F3,F4,F5,F6,F7,F8,CLEAR,NIR,SPECTRAL_FLAG,FLICKERING_TYPE
41,29,35,176,140,172,93,147,458,152,1,1
41,29,35,176,140,172,93,147,458,152,0,1
41,29,35,176,140,172,93,147,458,152,0,1
12,75,31,103,113,136,74,193,421,137,1,1
12,75,31,103,113,136,74,193,421,137,0,1
12,75,31,103,113,136,74,193,421,137,0,1
123,21,30,130,118,145,80,92,435,145,1,1
123,21,30,130,118,145,80,92,435,145,0,1
123,21,30,130,118,145,80,92,435,145,0,1
109,24,30,148,219,148,84,93,445,146,1,1
109,24,30,148,219,148,84,93,445,146,0,1
109,24,30,148,219,148,84,93,445,146,0,1
42,131,32,166,301,219,112,287,456,175,1,1
42,131,32,166,301,219,112,287,456,175,0,1
42,131,32,166,301,219,112,287,456,175,0,1
67,210,46,290,230,317,132,364,582,199,1,1
67,210,46,290,230,317,132,364,582,199,0,1
67,210,46,290,230,317,132,364,582,199,0,1
21,64,385,123,315,404,182,452,674,253,1,1
21,64,385,123,315,404,182,452,674,253,0,1
21,64,385,123,315,404,182,452,674,253,0,1
42,71,254,127,313,324,182,645,1026,346,1,1
42,71,254,127,313,324,182,645,1026,346,0,1
42,71,254,127,313,324,182,645,1026,346,0,1
246,53,220,96,204,233,121,302,1120,229,1,1
246,53,220,96,204,233,121,302,1120,229,0,1
246,53,220,96,204,233,121,302,1120,229,0,1
23,90,54,146,151,309,90,127,641,177,1,1
23,90,54,146,151,309,90,127,641,177,0,1
23,90,54,146,151,309,90,127,641,177,0,1
69,50,50,135,142,178,89,154,620,175,1,1
69,50,50,135,142,178,89,154,620,175,0,1
69,50,50,135,142,178,89,154,620,175,0,1
19,135,74,55,133,181,89,212,566,159,1,1
19,135,74,55,133,181,89,212,566,159,0,1
19,135,74,55,133,181,89,212,566,159,0,1
20,108,45,54,155,198,86,240,566,173,1,1
20,108,45,54,155,198,86,240,566,173,0,1
20,108,45,54,155,198,86,240,566,173,0,1
96,34,188,60,176,209,250,145,720,200,1,1
96,34,188,60,176,209,250,145,720,200,0,1
96,34,188,60,176,209,250,145,720,200,0,1
26,259,56,160,181,216,105,441,719,226,1,1
26,259,56,160,181,216,105,441,719,226,0,1
26,259,56,160,181,216,105,441,719,226,0,1
20,74,43,120,119,154,74,100,530,141,1,1
20,74,43,120,119,154,74,100,530,141,0,1
20,74,43,120,119,154,74,100,530,141,0,1
17,27,162,55,125,171,86,101,458,149,1,1
17,27,162,55,125,171,86,101,458,149,0,1
17,27,162,55,125,171,86,101,458,149,0,1
38,28,106,55,301,215,95,263,558,209,1,1
38,28,106,55,301,215,95,263,558,209,0,1
38,28,106,55,301,215,95,263,558,209,0,1
116,41,62,165,212,417,132,341,798,294,1,1
116,41,62,165,212,417,132,341,798,294,0,1
116,41,62,165,212,417,132,341,798,294,0,1
197,122,70,190,225,436,149,362,957,322,1,1
197,122,70,190,225,436,149,362,957,322,0,1
197,122,70,190,225,436,149,362,957,322,0,1
212,127,72,211,234,299,158,380,987,531,1,1
212,127,72,211,234,299,158,380,987,531,0,1
212,127,72,211,234,299,158,380,987,531,0,1
294,134,79,264,367,734,169,401,1071,361,1,1
294,134,79,264,367,734,169,401,1071,361,0,1
294,134,79,264,367,734,169,401,1071,361,0,1
71,111,274,174,765,503,220,302,1261,294,1,1
71,111,274,174,765,503,220,302,1261,294,0,1
71,111,274,174,765,503,220,302,1261,294,0,1
340,276,106,390,487,437,228,575,798,253,1,1
340,276,106,390,487,437,228,575,798,253,0,1
340,276,106,390,487,437,228,575,798,253,0,1
25,92,254,463,347,461,168,526,727,229,1,1
25,92,254,463,347,461,168,526,727,229,0,1
25,92,254,463,347,461,168,526,727,229,0,1
27,81,248,145,339,472,150,515,777,237,1,1
27,81,248,145,339,472,150,515,777,237,0,1
27,81,248,145,339,472,150,515,777,237,0,1
48,77,272,390,310,388,155,486,916,282,1,1
48,77,272,390,310,388,155,486,916,282,0,1
48,77,272,390,310,388,155,486,916,282,0,1
47,72,268,357,304,373,150,462,1139,278,1,1
47,72,268,357,304,373,150,462,1139,278,0,1
47,72,268,357,304,373,150,462,1139,278,0,1
42,65,168,101,305,306,141,419,1061,280,1,1
42,65,168,101,305,306,141,419,1061,280,0,1
42,65,168,101,305,306,141,419,1061,280,0,1
32,115,65,78,179,212,106,278,999,346,1,1
32,115,65,78,179,212,106,278,999,346,0,1
32,115,65,78,179,212,106,278,999,346,0,1
39,32,49,180,131,177,90,208,606,162,1,1
39,32,49,180,131,177,90,208,606,162,0,1
39,32,49,180,131,177,90,208,606,162,0,1
114,33,103,77,201,300,248,124,611,174,1,1
114,33,103,77,201,300,248,124,611,174,0,1
114,33,103,77,201,300,248,124,611,174,0,1
17,67,111,301,224,360,102,320,557,145,1,1
17,67,111,301,224,360,102,320,557,145,0,1
17,67,111,301,224,360,102,320,557,145,0,1
16,193,113,113,223,358,103,321,536,148,1,1
16,193,113,113,223,358,103,321,536,148,0,1
16,193,113,113,223,358,103,321,536,148,0,1
126,32,98,74,151,188,82,134,444,130,1,1
126,32,98,74,151,188,82,134,444,130,0,1
126,32,98,74,151,188,82,134,444,130,0,1
15,31,99,69,145,237,88,230,482,136,1,1
15,31,99,69,145,237,88,230,482,136,0,1
15,31,99,69,145,237,88,230,482,136,0,1
45,85,37,118,233,170,89,214,447,143,1,1
45,85,37,118,233,170,89,214,447,143,0,1
45,85,37,118,233,170,89,214,447,143,0,1
143,30,39,175,136,180,96,105,488,150,1,1
143,30,39,175,136,180,96,105,488,150,0,1
143,30,39,175,136,180,96,105,488,150,0,1
59,32,138,206,154,224,101,249,483,144,1,1
59,32,138,206,154,224,101,249,483,144,0,1
59,32,138,206,154,224,101,249,483,144,0,1
15,117,37,137,144,196,92,330,451,135,1,1
15,117,37,137,144,196,92,330,451,135,0,1
15,117,37,137,144,196,92,330,451,135,0,1
42,25,231,51,212,142,72,94,413,126,1,1
42,25,231,51,212,142,72,94,413,126,0,1
42,25,231,51,212,142,72,94,413,126,0,1
15,121,60,46,117,165,71,194,409,132,1,1
15,121,60,46,117,165,71,194,409,132,0,1
15,121,60,46,117,165,71,194,409,132,0,1
17,135,103,47,132,179,76,216,507,150,1,1
17,135,103,47,132,179,76,216,507,150,0,1
17,135,103,47,132,179,76,216,507,150,0,1
18,27,106,47,122,152,71,104,631,137,1,1
18,27,106,47,122,152,71,104,631,137,0,1
18,27,106,47,122,152,71,104,631,137,0,1
118,23,91,45,112,156,68,182,405,120,1,1
118,23,91,45,112,156,68,182,405,120,0,1
118,23,91,45,112,156,68,182,405,120,0,1
13,22,56,44,131,138,71,183,373,120,1,1
13,22,56,44,131,138,71,183,373,120,0,1
13,22,56,44,131,138,71,183,373,120,0,1
13,95,33,50,119,167,77,193,396,127,1,1
13,95,33,50,119,167,77,193,396,127,0,1
13,95,33,50,119,167,77,193,396,127,0,1
14,25,89,49,138,147,76,195,533,132,1,1
14,25,89,49,138,147,76,195,533,132,0,1
14,25,89,49,138,147,76,195,533,132,0,1
