timestamp,F1,F2,F3,F4,F5,F6,F7,F8,CLEAR,NIR
00:00:19.192,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:19.312,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:19.431,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:19.550,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:19.669,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:19.788,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:19.908,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:20.028,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:20.148,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:20.268,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:20.387,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:20.506,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:20.625,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:20.744,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:20.864,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:20.984,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:21.104,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:21.224,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:21.343,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:21.462,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:21.581,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:21.700,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:21.820,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:21.940,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:22.060,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:22.180,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:22.299,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:22.418,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:22.537,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:22.656,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:22.776,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:22.896,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:23.016,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:23.136,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:23.255,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:23.374,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:23.493,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:23.612,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:23.732,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:23.852,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:23.972,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:24.092,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:24.211,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:24.330,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:24.449,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:24.568,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:24.688,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:24.808,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:24.928,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:25.048,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:25.167,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:25.286,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:25.405,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:25.524,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:25.644,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:25.764,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:25.884,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:26.004,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:26.123,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:26.242,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:26.361,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:26.480,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:26.600,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:26.720,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
